========================================
     INFORME COMPLETO ICE CREAM         
     Fecha: 2026-05-14T16:38:38.195156200
========================================

--- ALMACEN (16 helados) ---
• coconut | Sabor: coco | Precio: $4000.0 | Unidades: 12
• Fecha: 2022-10-11T00:00 | Vendedor: jean | Total: $13100.0 | Pago: tarjeta
• Fecha: 2022-10-11T00:00 | Vendedor: paquito | Total: $24700.0 | Pago: efectivo
• Fecha: 2022-10-11T00:00 | Vendedor: oscar | Total: $51000.0 | Pago: efectivo
• Fecha: 2022-10-11T00:00 | Vendedor: jean | Total: $24700.0 | Pago: efectivo
• Fecha: 2022-10-11T00:00 | Vendedor: juan | Total: $2800.0 | Pago: tarjeta
• Fecha: 2022-10-11T00:00 | Vendedor: jean | Total: $8700.0 | Pago: tarjeta
• Fecha: 2022-10-11T00:00 | Vendedor: dilan | Total: $2500.0 | Pago: tarjeta
• Fecha: 2022-10-11T00:00 | Vendedor: juan | Total: $45000.0 | Pago: efectivo
• Fecha: 2022-10-11T00:00 | Vendedor: juan | Total: $49500.0 | Pago: tarjeta
• Fecha: 2022-10-11T00:00 | Vendedor: paquito | Total: $47200.0 | Pago: efectivo
• Fecha: 2022-10-11T00:00 | Vendedor: jean | Total: $58000.0 | Pago: tarjeta
• Fecha: 2022-10-10T00:00 | Vendedor: oscar | Total: $28200.0 | Pago: tarjeta
• Fecha: 2022-10-10T00:00 | Vendedor: juan | Total: $10600.0 | Pago: tarjeta
• Fecha: 2022-10-10T00:00 | Vendedor: juan | Total: $7800.0 | Pago: tarjeta
• Fecha: 2022-10-10T00:00 | Vendedor: paquito | Total: $76100.0 | Pago: efectivo
• Fecha: 2022-10-10T00:00 | Vendedor: paquito | Total: $22300.0 | Pago: tarjeta
• Fecha: 2022-10-10T00:00 | Vendedor: juan | Total: $41600.0 | Pago: tarjeta
• Fecha: 2022-10-10T00:00 | Vendedor: juan | Total: $56100.0 | Pago: efectivo
• Fecha: 2022-10-10T00:00 | Vendedor: jean | Total: $17400.0 | Pago: efectivo
• Fecha: 2022-10-10T00:00 | Vendedor: jean | Total: $2800.0 | Pago: tarjeta
• Fecha: 2022-10-10T00:00 | Vendedor: juan | Total: $5600.0 | Pago: efectivo
• Fecha: 2022-10-10T00:00 | Vendedor: paquito | Total: $3000.0 | Pago: tarjeta
• Fecha: 2022-10-10T00:00 | Vendedor: dilan | Total: $3000.0 | Pago: efectivo
• Fecha: 2022-10-10T00:00 | Vendedor: oscar | Total: $21500.0 | Pago: efectivo
• Fecha: 2022-10-10T00:00 | Vendedor: jean | Total: $6600.0 | Pago: efectivo
• Fecha: 2022-10-10T00:00 | Vendedor: jean | Total: $7800.0 | Pago: efectivo
• Fecha: 2022-10-10T00:00 | Vendedor: paquito | Total: $5300.0 | Pago: efectivo
• Fecha: 2022-10-10T00:00 | Vendedor: paquito | Total: $2800.0 | Pago: efectivo
• Fecha: 2022-10-10T00:00 | Vendedor: juan | Total: $15000.0 | Pago: tarjeta
• Fecha: 2022-10-09T00:00 | Vendedor: oscar | Total: $5000.0 | Pago: tarjeta
• Fecha: 2022-10-09T00:00 | Vendedor: dilan | Total: $2600.0 | Pago: tarjeta
• Fecha: 2022-10-09T00:00 | Vendedor: juan | Total: $9500.0 | Pago: efectivo
• Fecha: 2022-10-09T00:00 | Vendedor: oscar | Total: $9000.0 | Pago: efectivo
• Fecha: 2022-10-09T00:00 | Vendedor: oscar | Total: $3000.0 | Pago: tarjeta
• Fecha: 2022-10-09T00:00 | Vendedor: paquito | Total: $3300.0 | Pago: tarjeta
• Fecha: 2022-10-09T00:00 | Vendedor: paquito | Total: $15300.0 | Pago: efectivo
• Fecha: 2022-10-09T00:00 | Vendedor: juan | Total: $19000.0 | Pago: tarjeta
• Fecha: 2022-10-09T00:00 | Vendedor: dilan | Total: $16700.0 | Pago: tarjeta
• Fecha: 2022-10-08T00:00 | Vendedor: oscar | Total: $35200.0 | Pago: efectivo
• Fecha: 2022-10-08T00:00 | Vendedor: jean | Total: $5500.0 | Pago: efectivo
• Fecha: 2022-10-08T00:00 | Vendedor: oscar | Total: $17400.0 | Pago: efectivo
• Fecha: 2022-10-08T00:00 | Vendedor: paquito | Total: $8000.0 | Pago: tarjeta
• Fecha: 2022-10-08T00:00 | Vendedor: paquito | Total: $19400.0 | Pago: tarjeta
• Fecha: 2022-10-08T00:00 | Vendedor: jean | Total: $18800.0 | Pago: efectivo
• Fecha: 2022-10-08T00:00 | Vendedor: jean | Total: $16500.0 | Pago: efectivo
• Fecha: 2022-10-08T00:00 | Vendedor: dilan | Total: $6600.0 | Pago: efectivo
• Fecha: 2022-10-08T00:00 | Vendedor: paquito | Total: $16800.0 | Pago: tarjeta
• Fecha: 2022-10-08T00:00 | Vendedor: juan | Total: $11200.0 | Pago: tarjeta
• Fecha: 2022-10-08T00:00 | Vendedor: oscar | Total: $42200.0 | Pago: efectivo
• Fecha: 2022-10-08T00:00 | Vendedor: oscar | Total: $26500.0 | Pago: tarjeta
• Fecha: 2022-10-07T00:00 | Vendedor: jean | Total: $13500.0 | Pago: tarjeta
• Fecha: 2022-10-07T00:00 | Vendedor: paquito | Total: $5200.0 | Pago: tarjeta
• Fecha: 2022-10-07T00:00 | Vendedor: juan | Total: $30000.0 | Pago: tarjeta
• Fecha: 2022-10-07T00:00 | Vendedor: jean | Total: $28500.0 | Pago: tarjeta
• Fecha: 2022-10-07T00:00 | Vendedor: paquito | Total: $21300.0 | Pago: tarjeta
• Fecha: 2022-10-07T00:00 | Vendedor: paquito | Total: $25200.0 | Pago: tarjeta
• Fecha: 2022-10-07T00:00 | Vendedor: paquito | Total: $18800.0 | Pago: tarjeta
• Fecha: 2022-10-07T00:00 | Vendedor: juan | Total: $33000.0 | Pago: tarjeta
• Fecha: 2022-10-07T00:00 | Vendedor: oscar | Total: $25800.0 | Pago: efectivo
• Fecha: 2022-10-06T00:00 | Vendedor: dilan | Total: $7800.0 | Pago: efectivo
• Fecha: 2022-10-06T00:00 | Vendedor: paquito | Total: $13000.0 | Pago: tarjeta
• Fecha: 2022-10-06T00:00 | Vendedor: dilan | Total: $54600.0 | Pago: tarjeta
• Fecha: 2022-10-06T00:00 | Vendedor: paquito | Total: $19600.0 | Pago: efectivo
• Fecha: 2022-10-06T00:00 | Vendedor: jean | Total: $22000.0 | Pago: efectivo
• Fecha: 2022-10-06T00:00 | Vendedor: juan | Total: $25300.0 | Pago: efectivo
• Fecha: 2022-10-06T00:00 | Vendedor: oscar | Total: $5600.0 | Pago: tarjeta
• Fecha: 2022-10-06T00:00 | Vendedor: jean | Total: $27200.0 | Pago: tarjeta
• Fecha: 2022-10-06T00:00 | Vendedor: paquito | Total: $10100.0 | Pago: efectivo
• Fecha: 2022-10-06T00:00 | Vendedor: paquito | Total: $24500.0 | Pago: efectivo
• Fecha: 2022-10-06T00:00 | Vendedor: jean | Total: $5600.0 | Pago: efectivo
• Fecha: 2022-10-06T00:00 | Vendedor: dilan | Total: $43600.0 | Pago: tarjeta
• Fecha: 2022-10-05T00:00 | Vendedor: dilan | Total: $14000.0 | Pago: tarjeta
• Fecha: 2022-10-05T00:00 | Vendedor: oscar | Total: $27200.0 | Pago: tarjeta
• Fecha: 2022-10-05T00:00 | Vendedor: jean | Total: $49400.0 | Pago: tarjeta
• Fecha: 2022-10-05T00:00 | Vendedor: juan | Total: $5000.0 | Pago: efectivo
• Fecha: 2022-10-05T00:00 | Vendedor: paquito | Total: $19800.0 | Pago: efectivo
• Fecha: 2022-10-05T00:00 | Vendedor: paquito | Total: $7800.0 | Pago: tarjeta
• Fecha: 2022-10-05T00:00 | Vendedor: paquito | Total: $13300.0 | Pago: efectivo
• Fecha: 2022-10-05T00:00 | Vendedor: juan | Total: $19100.0 | Pago: efectivo
• Fecha: 2022-10-05T00:00 | Vendedor: oscar | Total: $45900.0 | Pago: efectivo
• Fecha: 2022-10-05T00:00 | Vendedor: jean | Total: $32000.0 | Pago: efectivo
• Fecha: 2022-10-05T00:00 | Vendedor: jean | Total: $21100.0 | Pago: efectivo
• Fecha: 2022-10-05T00:00 | Vendedor: jean | Total: $2600.0 | Pago: efectivo
• Fecha: 2022-10-05T00:00 | Vendedor: oscar | Total: $19600.0 | Pago: tarjeta
• Fecha: 2022-10-05T00:00 | Vendedor: oscar | Total: $11400.0 | Pago: tarjeta
• Fecha: 2022-10-05T00:00 | Vendedor: dilan | Total: $19100.0 | Pago: efectivo
• Fecha: 2022-10-04T00:00 | Vendedor: juan | Total: $11000.0 | Pago: efectivo
• Fecha: 2022-10-04T00:00 | Vendedor: dilan | Total: $6200.0 | Pago: efectivo
• Fecha: 2022-10-04T00:00 | Vendedor: dilan | Total: $16100.0 | Pago: tarjeta
• Fecha: 2022-10-04T00:00 | Vendedor: oscar | Total: $6500.0 | Pago: tarjeta
• Fecha: 2022-10-04T00:00 | Vendedor: juan | Total: $11500.0 | Pago: efectivo
• Fecha: 2022-10-04T00:00 | Vendedor: paquito | Total: $20800.0 | Pago: efectivo
• Fecha: 2022-10-04T00:00 | Vendedor: dilan | Total: $41000.0 | Pago: tarjeta
• Fecha: 2022-10-04T00:00 | Vendedor: jean | Total: $22000.0 | Pago: tarjeta
• Fecha: 2022-10-04T00:00 | Vendedor: jean | Total: $42200.0 | Pago: efectivo
• Fecha: 2022-10-04T00:00 | Vendedor: jean | Total: $57100.0 | Pago: efectivo
• Fecha: 2022-10-04T00:00 | Vendedor: paquito | Total: $6000.0 | Pago: tarjeta
• Fecha: 2022-10-04T00:00 | Vendedor: dilan | Total: $9300.0 | Pago: tarjeta
• Fecha: 2022-10-04T00:00 | Vendedor: oscar | Total: $8400.0 | Pago: tarjeta
• Fecha: 2022-10-04T00:00 | Vendedor: jean | Total: $12300.0 | Pago: tarjeta
• Fecha: 2022-10-04T00:00 | Vendedor: dilan | Total: $38800.0 | Pago: tarjeta
• Fecha: 2022-10-03T00:00 | Vendedor: juan | Total: $29300.0 | Pago: tarjeta
• Fecha: 2022-10-03T00:00 | Vendedor: dilan | Total: $33000.0 | Pago: efectivo
• Fecha: 2022-10-03T00:00 | Vendedor: jean | Total: $21600.0 | Pago: tarjeta
• Fecha: 2022-10-03T00:00 | Vendedor: juan | Total: $39400.0 | Pago: efectivo
• Fecha: 2022-10-03T00:00 | Vendedor: dilan | Total: $27300.0 | Pago: efectivo
• Fecha: 2022-10-03T00:00 | Vendedor: paquito | Total: $34600.0 | Pago: efectivo
• Fecha: 2022-10-03T00:00 | Vendedor: oscar | Total: $22500.0 | Pago: efectivo
• Fecha: 2022-10-03T00:00 | Vendedor: juan | Total: $30700.0 | Pago: efectivo
• Fecha: 2022-10-02T00:00 | Vendedor: juan | Total: $17400.0 | Pago: tarjeta
• Fecha: 2022-10-02T00:00 | Vendedor: paquito | Total: $9000.0 | Pago: efectivo
• Fecha: 2022-10-02T00:00 | Vendedor: paquito | Total: $53400.0 | Pago: tarjeta
• Fecha: 2022-10-02T00:00 | Vendedor: oscar | Total: $27900.0 | Pago: efectivo
• Fecha: 2022-10-02T00:00 | Vendedor: oscar | Total: $31000.0 | Pago: efectivo
• Fecha: 2022-10-02T00:00 | Vendedor: oscar | Total: $8600.0 | Pago: efectivo
• Fecha: 2022-10-02T00:00 | Vendedor: dilan | Total: $18000.0 | Pago: tarjeta
• Fecha: 2022-10-02T00:00 | Vendedor: dilan | Total: $21100.0 | Pago: efectivo
• Fecha: 2022-10-02T00:00 | Vendedor: dilan | Total: $32900.0 | Pago: tarjeta
• Fecha: 2022-10-02T00:00 | Vendedor: juan | Total: $10800.0 | Pago: efectivo
• Fecha: 2022-10-01T00:00 | Vendedor: jean | Total: $30700.0 | Pago: tarjeta
• Fecha: 2022-10-01T00:00 | Vendedor: paquito | Total: $34300.0 | Pago: tarjeta
• Fecha: 2022-10-01T00:00 | Vendedor: oscar | Total: $14000.0 | Pago: tarjeta
• Fecha: 2022-10-01T00:00 | Vendedor: juan | Total: $20700.0 | Pago: efectivo
• Fecha: 2022-10-01T00:00 | Vendedor: jean | Total: $14000.0 | Pago: efectivo
• Fecha: 2022-10-01T00:00 | Vendedor: dilan | Total: $29500.0 | Pago: efectivo
• Fecha: 2022-10-01T00:00 | Vendedor: jean | Total: $21800.0 | Pago: tarjeta
• Fecha: 2022-10-01T00:00 | Vendedor: jean | Total: $24400.0 | Pago: efectivo
• Fecha: 2022-10-01T00:00 | Vendedor: paquito | Total: $16500.0 | Pago: tarjeta
• Fecha: 2022-10-01T00:00 | Vendedor: oscar | Total: $16100.0 | Pago: tarjeta
• Fecha: 2022-10-01T00:00 | Vendedor: oscar | Total: $16200.0 | Pago: tarjeta
• Fecha: 2022-10-01T00:00 | Vendedor: oscar | Total: $41500.0 | Pago: efectivo
• Fecha: 2022-09-30T00:00 | Vendedor: dilan | Total: $17500.0 | Pago: efectivo
• Fecha: 2022-09-30T00:00 | Vendedor: dilan | Total: $28200.0 | Pago: tarjeta
• Fecha: 2022-09-30T00:00 | Vendedor: oscar | Total: $20100.0 | Pago: tarjeta
• Fecha: 2022-09-30T00:00 | Vendedor: oscar | Total: $19400.0 | Pago: tarjeta
• Fecha: 2022-09-30T00:00 | Vendedor: dilan | Total: $19000.0 | Pago: efectivo
• Fecha: 2022-09-30T00:00 | Vendedor: paquito | Total: $19000.0 | Pago: tarjeta
• Fecha: 2022-09-30T00:00 | Vendedor: oscar | Total: $35800.0 | Pago: tarjeta
• Fecha: 2022-09-30T00:00 | Vendedor: dilan | Total: $35800.0 | Pago: efectivo
• Fecha: 2022-09-30T00:00 | Vendedor: jean | Total: $20500.0 | Pago: tarjeta
• Fecha: 2022-09-30T00:00 | Vendedor: paquito | Total: $26400.0 | Pago: tarjeta
• Fecha: 2022-09-30T00:00 | Vendedor: dilan | Total: $19100.0 | Pago: tarjeta
• Fecha: 2022-09-30T00:00 | Vendedor: dilan | Total: $24600.0 | Pago: tarjeta
• Fecha: 2022-09-30T00:00 | Vendedor: juan | Total: $37500.0 | Pago: efectivo
• Fecha: 2022-09-29T00:00 | Vendedor: juan | Total: $31100.0 | Pago: tarjeta
• Fecha: 2022-09-29T00:00 | Vendedor: paquito | Total: $24800.0 | Pago: efectivo
• Fecha: 2022-09-29T00:00 | Vendedor: juan | Total: $12900.0 | Pago: tarjeta
• Fecha: 2022-09-29T00:00 | Vendedor: oscar | Total: $8300.0 | Pago: efectivo
• Fecha: 2022-09-29T00:00 | Vendedor: dilan | Total: $13500.0 | Pago: tarjeta
• Fecha: 2022-09-29T00:00 | Vendedor: dilan | Total: $4000.0 | Pago: tarjeta
• Fecha: 2022-09-29T00:00 | Vendedor: juan | Total: $6100.0 | Pago: efectivo
• Fecha: 2022-09-28T00:00 | Vendedor: dilan | Total: $11600.0 | Pago: tarjeta
• Fecha: 2022-09-28T00:00 | Vendedor: paquito | Total: $29500.0 | Pago: tarjeta
• Fecha: 2022-09-28T00:00 | Vendedor: paquito | Total: $7800.0 | Pago: tarjeta
• Fecha: 2022-09-28T00:00 | Vendedor: oscar | Total: $35400.0 | Pago: efectivo
• Fecha: 2022-09-28T00:00 | Vendedor: jean | Total: $40600.0 | Pago: tarjeta
• Fecha: 2022-09-28T00:00 | Vendedor: juan | Total: $29700.0 | Pago: efectivo
• Fecha: 2022-09-28T00:00 | Vendedor: paquito | Total: $12500.0 | Pago: efectivo
• Fecha: 2022-09-28T00:00 | Vendedor: paquito | Total: $3000.0 | Pago: efectivo
• Fecha: 2022-09-27T00:00 | Vendedor: dilan | Total: $19000.0 | Pago: efectivo
• Fecha: 2022-09-27T00:00 | Vendedor: paquito | Total: $21900.0 | Pago: tarjeta
• Fecha: 2022-09-27T00:00 | Vendedor: oscar | Total: $33700.0 | Pago: tarjeta
• Fecha: 2022-09-27T00:00 | Vendedor: oscar | Total: $2800.0 | Pago: efectivo
• Fecha: 2022-09-27T00:00 | Vendedor: paquito | Total: $7000.0 | Pago: efectivo
• Fecha: 2022-09-27T00:00 | Vendedor: paquito | Total: $66800.0 | Pago: tarjeta
• Fecha: 2022-09-27T00:00 | Vendedor: dilan | Total: $10100.0 | Pago: tarjeta
• Fecha: 2022-09-27T00:00 | Vendedor: juan | Total: $14400.0 | Pago: efectivo
• Fecha: 2022-09-27T00:00 | Vendedor: oscar | Total: $14500.0 | Pago: efectivo
• Fecha: 2022-09-27T00:00 | Vendedor: dilan | Total: $22000.0 | Pago: tarjeta
• Fecha: 2022-09-27T00:00 | Vendedor: juan | Total: $69900.0 | Pago: efectivo
• Fecha: 2022-09-26T00:00 | Vendedor: paquito | Total: $25600.0 | Pago: tarjeta
• Fecha: 2022-09-26T00:00 | Vendedor: dilan | Total: $17500.0 | Pago: efectivo
• Fecha: 2022-09-26T00:00 | Vendedor: dilan | Total: $19100.0 | Pago: efectivo
• Fecha: 2022-09-26T00:00 | Vendedor: juan | Total: $38100.0 | Pago: tarjeta
• Fecha: 2022-09-26T00:00 | Vendedor: juan | Total: $40300.0 | Pago: efectivo
• Fecha: 2022-09-26T00:00 | Vendedor: juan | Total: $26500.0 | Pago: efectivo
• Fecha: 2022-09-26T00:00 | Vendedor: dilan | Total: $22500.0 | Pago: efectivo
• Fecha: 2022-09-26T00:00 | Vendedor: dilan | Total: $20000.0 | Pago: tarjeta
• Fecha: 2022-09-26T00:00 | Vendedor: oscar | Total: $46700.0 | Pago: tarjeta
• Fecha: 2022-09-26T00:00 | Vendedor: juan | Total: $12900.0 | Pago: tarjeta
• Fecha: 2022-09-26T00:00 | Vendedor: jean | Total: $2600.0 | Pago: tarjeta
• Fecha: 2022-09-26T00:00 | Vendedor: juan | Total: $27500.0 | Pago: tarjeta
• Fecha: 2022-09-26T00:00 | Vendedor: juan | Total: $10800.0 | Pago: efectivo
• Fecha: 2022-09-26T00:00 | Vendedor: juan | Total: $22800.0 | Pago: tarjeta
• Fecha: 2022-09-26T00:00 | Vendedor: oscar | Total: $9000.0 | Pago: tarjeta
• Fecha: 2022-09-25T00:00 | Vendedor: oscar | Total: $28100.0 | Pago: tarjeta
• Fecha: 2022-09-25T00:00 | Vendedor: paquito | Total: $14400.0 | Pago: tarjeta
• Fecha: 2022-09-25T00:00 | Vendedor: jean | Total: $21600.0 | Pago: efectivo
• Fecha: 2022-09-25T00:00 | Vendedor: juan | Total: $13500.0 | Pago: tarjeta
• Fecha: 2022-09-25T00:00 | Vendedor: jean | Total: $16600.0 | Pago: efectivo
• Fecha: 2022-09-25T00:00 | Vendedor: jean | Total: $5600.0 | Pago: tarjeta
• Fecha: 2022-09-25T00:00 | Vendedor: dilan | Total: $31100.0 | Pago: efectivo
• Fecha: 2022-09-25T00:00 | Vendedor: paquito | Total: $6600.0 | Pago: tarjeta
• Fecha: 2022-09-25T00:00 | Vendedor: paquito | Total: $16800.0 | Pago: tarjeta
• Fecha: 2022-09-25T00:00 | Vendedor: jean | Total: $18900.0 | Pago: efectivo
• Fecha: 2022-09-24T00:00 | Vendedor: juan | Total: $16500.0 | Pago: tarjeta
• Fecha: 2022-09-24T00:00 | Vendedor: juan | Total: $9500.0 | Pago: tarjeta
• Fecha: 2022-09-24T00:00 | Vendedor: juan | Total: $24100.0 | Pago: efectivo
• Fecha: 2022-09-24T00:00 | Vendedor: oscar | Total: $2600.0 | Pago: efectivo
• Fecha: 2022-09-23T00:00 | Vendedor: juan | Total: $8000.0 | Pago: tarjeta
• Fecha: 2022-09-23T00:00 | Vendedor: dilan | Total: $8000.0 | Pago: tarjeta
• Fecha: 2022-09-23T00:00 | Vendedor: jean | Total: $19500.0 | Pago: tarjeta
• Fecha: 2022-09-23T00:00 | Vendedor: juan | Total: $7500.0 | Pago: tarjeta
• Fecha: 2022-09-23T00:00 | Vendedor: juan | Total: $27600.0 | Pago: efectivo
• Fecha: 2022-09-23T00:00 | Vendedor: juan | Total: $19100.0 | Pago: tarjeta
• Fecha: 2022-09-23T00:00 | Vendedor: paquito | Total: $3500.0 | Pago: tarjeta
• Fecha: 2022-09-23T00:00 | Vendedor: jean | Total: $25500.0 | Pago: tarjeta
• Fecha: 2022-09-23T00:00 | Vendedor: paquito | Total: $2800.0 | Pago: efectivo
• Fecha: 2022-09-23T00:00 | Vendedor: dilan | Total: $42000.0 | Pago: tarjeta
• Fecha: 2022-09-22T00:00 | Vendedor: juan | Total: $43600.0 | Pago: efectivo
• Fecha: 2022-09-22T00:00 | Vendedor: jean | Total: $13300.0 | Pago: efectivo
• Fecha: 2022-09-22T00:00 | Vendedor: paquito | Total: $37500.0 | Pago: tarjeta
• Fecha: 2022-09-22T00:00 | Vendedor: jean | Total: $8000.0 | Pago: tarjeta
• Fecha: 2022-09-22T00:00 | Vendedor: oscar | Total: $23400.0 | Pago: tarjeta
• Fecha: 2022-09-22T00:00 | Vendedor: juan | Total: $9500.0 | Pago: tarjeta
• Fecha: 2022-09-22T00:00 | Vendedor: juan | Total: $3500.0 | Pago: tarjeta
• Fecha: 2022-09-22T00:00 | Vendedor: jean | Total: $28000.0 | Pago: efectivo
• Fecha: 2022-09-21T00:00 | Vendedor: juan | Total: $38600.0 | Pago: efectivo
• Fecha: 2022-09-21T00:00 | Vendedor: paquito | Total: $6000.0 | Pago: efectivo
• Fecha: 2022-09-21T00:00 | Vendedor: juan | Total: $10500.0 | Pago: tarjeta
• Fecha: 2022-09-21T00:00 | Vendedor: paquito | Total: $9000.0 | Pago: efectivo
• Fecha: 2022-09-21T00:00 | Vendedor: paquito | Total: $47000.0 | Pago: efectivo
• Fecha: 2022-09-21T00:00 | Vendedor: dilan | Total: $21800.0 | Pago: efectivo
• Fecha: 2022-09-21T00:00 | Vendedor: jean | Total: $3100.0 | Pago: efectivo
• Fecha: 2022-09-21T00:00 | Vendedor: dilan | Total: $30000.0 | Pago: efectivo
• Fecha: 2022-09-21T00:00 | Vendedor: juan | Total: $2600.0 | Pago: tarjeta
• Fecha: 2022-09-21T00:00 | Vendedor: juan | Total: $11200.0 | Pago: tarjeta
• Fecha: 2022-09-21T00:00 | Vendedor: paquito | Total: $9300.0 | Pago: efectivo
• Fecha: 2022-09-21T00:00 | Vendedor: jean | Total: $15000.0 | Pago: efectivo
• Fecha: 2022-09-21T00:00 | Vendedor: jean | Total: $30700.0 | Pago: tarjeta
• Fecha: 2022-09-20T00:00 | Vendedor: dilan | Total: $37000.0 | Pago: tarjeta
• Fecha: 2022-09-20T00:00 | Vendedor: oscar | Total: $15100.0 | Pago: tarjeta
• Fecha: 2022-09-20T00:00 | Vendedor: dilan | Total: $3000.0 | Pago: efectivo
• Fecha: 2022-09-20T00:00 | Vendedor: paquito | Total: $8000.0 | Pago: efectivo
• Fecha: 2022-09-20T00:00 | Vendedor: paquito | Total: $49400.0 | Pago: tarjeta
• Fecha: 2022-09-20T00:00 | Vendedor: jean | Total: $31000.0 | Pago: efectivo
• Fecha: 2022-09-20T00:00 | Vendedor: paquito | Total: $5200.0 | Pago: efectivo
• Fecha: 2022-09-20T00:00 | Vendedor: oscar | Total: $17500.0 | Pago: efectivo
• Fecha: 2022-09-19T00:00 | Vendedor: juan | Total: $5300.0 | Pago: efectivo
• Fecha: 2022-09-19T00:00 | Vendedor: paquito | Total: $15600.0 | Pago: efectivo
• Fecha: 2022-09-19T00:00 | Vendedor: juan | Total: $38000.0 | Pago: efectivo
• Fecha: 2022-09-19T00:00 | Vendedor: oscar | Total: $37200.0 | Pago: efectivo
• Fecha: 2022-09-19T00:00 | Vendedor: juan | Total: $28500.0 | Pago: efectivo
• Fecha: 2022-09-19T00:00 | Vendedor: dilan | Total: $33000.0 | Pago: tarjeta
• Fecha: 2022-09-19T00:00 | Vendedor: juan | Total: $42000.0 | Pago: tarjeta
• Fecha: 2022-09-19T00:00 | Vendedor: paquito | Total: $8000.0 | Pago: tarjeta
• Fecha: 2022-09-19T00:00 | Vendedor: dilan | Total: $40800.0 | Pago: tarjeta
• Fecha: 2022-09-19T00:00 | Vendedor: dilan | Total: $6200.0 | Pago: tarjeta
• Fecha: 2022-09-19T00:00 | Vendedor: oscar | Total: $5300.0 | Pago: tarjeta
• Fecha: 2022-09-19T00:00 | Vendedor: juan | Total: $18700.0 | Pago: tarjeta
• Fecha: 2022-09-19T00:00 | Vendedor: dilan | Total: $5600.0 | Pago: tarjeta
• Fecha: 2022-09-19T00:00 | Vendedor: oscar | Total: $21400.0 | Pago: tarjeta
• Fecha: 2022-09-18T00:00 | Vendedor: oscar | Total: $24800.0 | Pago: tarjeta
• Fecha: 2022-09-18T00:00 | Vendedor: oscar | Total: $24500.0 | Pago: efectivo
• Fecha: 2022-09-18T00:00 | Vendedor: jean | Total: $9000.0 | Pago: efectivo
• Fecha: 2022-09-18T00:00 | Vendedor: oscar | Total: $6200.0 | Pago: efectivo
• Fecha: 2022-09-18T00:00 | Vendedor: jean | Total: $14000.0 | Pago: tarjeta
• Fecha: 2022-09-18T00:00 | Vendedor: paquito | Total: $8400.0 | Pago: efectivo
• Fecha: 2022-09-18T00:00 | Vendedor: paquito | Total: $7500.0 | Pago: efectivo
• Fecha: 2022-09-18T00:00 | Vendedor: jean | Total: $27300.0 | Pago: efectivo
• Fecha: 2022-09-18T00:00 | Vendedor: paquito | Total: $40300.0 | Pago: tarjeta
• Fecha: 2022-09-18T00:00 | Vendedor: juan | Total: $27500.0 | Pago: efectivo
• Fecha: 2022-09-18T00:00 | Vendedor: juan | Total: $22000.0 | Pago: tarjeta
• Fecha: 2022-09-18T00:00 | Vendedor: juan | Total: $15300.0 | Pago: efectivo
• Fecha: 2022-09-17T00:00 | Vendedor: jean | Total: $43000.0 | Pago: efectivo
• Fecha: 2022-09-17T00:00 | Vendedor: dilan | Total: $26200.0 | Pago: efectivo
• Fecha: 2022-09-17T00:00 | Vendedor: oscar | Total: $9000.0 | Pago: efectivo
• Fecha: 2022-09-17T00:00 | Vendedor: oscar | Total: $15800.0 | Pago: efectivo
• Fecha: 2022-09-17T00:00 | Vendedor: dilan | Total: $16100.0 | Pago: tarjeta
• Fecha: 2022-09-17T00:00 | Vendedor: juan | Total: $21500.0 | Pago: tarjeta
• Fecha: 2022-09-17T00:00 | Vendedor: juan | Total: $27400.0 | Pago: efectivo
• Fecha: 2022-09-17T00:00 | Vendedor: oscar | Total: $27800.0 | Pago: efectivo
• Fecha: 2022-09-16T00:00 | Vendedor: dilan | Total: $33300.0 | Pago: tarjeta
